customer_id,historical_claim_id,historical_policy_id,loss_date,report_date,cause_of_loss,first_line_of_address,county,state,zip_code,latitude,longitude,initial_estimate,total_paid,claim_duration_days,third_party_count,attorney_involved,public_adjuster_involved,litigated,claim_outcome
CUS00493,HCLM00493_01,HPOL00493_01,2024-06-05,2024-06-07,Fire,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,72600,56600,47,10,0,1,0,Partially Paid
CUS00493,HCLM00493_02,HPOL00493_02,2023-11-21,2023-12-03,Fire,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,17800,21700,65,10,1,1,0,Partially Paid
CUS00493,HCLM00493_03,HPOL00493_03,2024-02-02,2024-02-13,Freeze,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,36600,31700,117,13,0,0,0,Partially Paid
CUS00494,HCLM00494_01,HPOL00494_01,2025-05-17,2025-05-25,Water,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,71100,80200,222,11,0,0,0,Settled
CUS00494,HCLM00494_02,HPOL00494_02,2024-01-11,2024-01-15,Hurricane,510 N Rome Ave,Hillsborough,FL,33606,27.930384,-82.488052,65000,87300,221,5,0,0,0,Closed Without Payment
CUS00494,HCLM00494_03,HPOL00494_03,2024-04-11,2024-04-22,Fire,510 N Rome Ave,Hillsborough,FL,33606,27.930384,-82.488052,33000,46100,136,12,1,0,0,Partially Paid
CUS00495,HCLM00495_01,HPOL00495_01,2022-10-30,2022-10-31,Hail,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,14800,16400,135,4,0,0,0,Paid
CUS00495,HCLM00495_02,HPOL00495_02,2022-06-01,2022-06-15,Water,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,26100,45800,29,10,0,1,0,Partially Paid
CUS00495,HCLM00495_03,HPOL00495_03,2021-03-14,2021-03-27,Hail,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,19100,28800,143,8,0,0,0,Withdrawn
CUS00496,HCLM00496_01,HPOL00496_01,2025-01-22,2025-02-03,Vandalism,295 NE Ivanhoe Blvd,Orange,FL,32804,28.579332,-81.39362,6300,4400,209,9,0,1,0,Denied
CUS00496,HCLM00496_02,HPOL00496_02,2024-07-27,2024-08-06,Water,5009 Park Central Dr,Orange,FL,32839,28.48606,-81.403886,55400,64600,202,3,1,0,0,Settled
CUS00497,HCLM00497_01,HPOL00497_01,2020-04-29,2020-05-03,Vandalism,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,69900,102000,147,10,0,0,0,Denied
CUS00499,HCLM00499_01,HPOL00499_01,2019-01-19,2019-01-27,Theft,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,6700,5300,439,11,0,0,1,Litigated and Adjudicated
CUS00500,HCLM00500_01,HPOL00500_01,2020-02-23,2020-03-03,Hurricane,2828 NW 1st Ave,Miami-Dade,FL,33127,25.79715,-80.197564,41400,48700,323,7,0,1,1,Litigated and Settled
CUS00500,HCLM00500_02,HPOL00500_02,2021-12-08,2021-12-20,Wind,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,30300,42600,182,9,1,0,1,Litigated and Settled
CUS00501,HCLM00501_01,HPOL00501_01,2020-04-15,2020-04-21,Freeze,5127 W Tyson Ave,Hillsborough,FL,33611,27.888982,-82.504054,33300,31100,201,11,0,0,0,Settled
CUS00501,HCLM00501_02,HPOL00501_02,2021-10-12,2021-10-22,Hurricane,2751 NW 84th St,Miami-Dade,FL,33147,25.858766,-80.24016,10600,7800,81,8,1,0,0,Paid
CUS00501,HCLM00501_03,HPOL00501_03,2019-06-23,2019-06-26,Lightning,5127 W Tyson Ave,Hillsborough,FL,33611,27.888982,-82.504054,49700,86100,30,11,0,1,1,Litigated and Adjudicated
CUS00503,HCLM00503_01,HPOL00503_01,2025-02-10,2025-02-24,Lightning,10149 Arise Loop,Orange,FL,32837,28.397256,-81.42077,53700,83300,112,5,0,0,0,Closed Without Payment
CUS00504,HCLM00504_01,HPOL00504_01,2018-05-26,2018-06-09,Wind,520 E Church St,Orange,FL,32801,28.542388,-81.368972,50500,39000,210,6,0,0,0,Paid
CUS00504,HCLM00504_02,HPOL00504_02,2017-11-17,2017-11-28,Theft,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,4000,3300,84,8,1,0,1,Litigated and Settled
CUS00505,HCLM00505_01,HPOL00505_01,2023-02-24,2023-03-08,Lightning,4000 Headwaters Way,Orange,FL,32837,28.386144,-81.418598,16800,27100,36,5,0,0,0,Partially Paid
CUS00506,HCLM00506_01,HPOL00506_01,2025-03-06,2025-03-19,Freeze,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,20700,28400,29,12,0,0,0,Closed Without Payment
CUS00506,HCLM00506_02,HPOL00506_02,2021-04-22,2021-05-01,Vandalism,2050 Jake St,Orange,FL,32814,28.560782,-81.32269,57700,69100,172,4,1,0,0,Partially Paid
CUS00507,HCLM00507_01,HPOL00507_01,2023-01-05,2023-01-14,Freeze,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,72300,125200,156,4,0,0,0,Settled
CUS00507,HCLM00507_02,HPOL00507_02,2024-09-24,2024-10-03,Fire,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,67700,57700,76,8,0,0,0,Denied
CUS00508,HCLM00508_01,HPOL00508_01,2022-03-23,2022-03-26,Vandalism,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,52300,41700,119,12,0,1,0,Partially Paid
CUS00508,HCLM00508_02,HPOL00508_02,2022-05-02,2022-05-03,Freeze,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,47400,70800,43,9,0,0,0,Settled
CUS00510,HCLM00510_01,HPOL00510_01,2021-04-19,2021-04-25,Wind,6600 NW 7th St,Miami-Dade,FL,33126,25.778214,-80.295246,58700,81200,229,5,0,0,0,Withdrawn
CUS00510,HCLM00510_02,HPOL00510_02,2023-11-01,2023-11-15,Water,6600 NW 7th St,Miami-Dade,FL,33126,25.778214,-80.295246,36100,60300,142,11,0,0,0,Closed Without Payment
CUS00510,HCLM00510_03,HPOL00510_03,2023-08-03,2023-08-03,Fire,6600 NW 7th St,Miami-Dade,FL,33126,25.778214,-80.295246,26400,29300,415,10,0,0,1,Litigated and Settled
CUS00511,HCLM00511_01,HPOL00511_01,2022-01-16,2022-01-24,Freeze,901 W Chestnut St,Hillsborough,FL,33607,27.956886,-82.501454,36400,26000,166,13,0,0,0,Withdrawn
CUS00511,HCLM00511_02,HPOL00511_02,2022-03-15,2022-03-29,Theft,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,34400,32500,92,5,0,0,0,Closed Without Payment
CUS00512,HCLM00512_01,HPOL00512_01,2020-11-20,2020-11-28,Water,4301 Urbana Dr,Orange,FL,32837,28.394856,-81.424922,39100,39900,116,13,0,1,0,Settled
CUS00512,HCLM00512_02,HPOL00512_02,2021-05-25,2021-06-08,Vandalism,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,44600,37600,101,5,0,0,0,Closed Without Payment
CUS00513,HCLM00513_01,HPOL00513_01,2022-08-08,2022-08-09,Water,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,51000,60800,410,10,0,0,1,Litigated and Adjudicated
CUS00513,HCLM00513_02,HPOL00513_02,2023-05-18,2023-05-29,Freeze,520 E Church St,Orange,FL,32801,28.542388,-81.368972,8800,14000,163,13,0,0,0,Denied
CUS00514,HCLM00514_01,HPOL00514_01,2022-03-31,2022-04-12,Theft,2828 NW 1st Ave,Miami-Dade,FL,33127,25.79715,-80.197564,20300,16100,59,3,1,1,0,Closed Without Payment
CUS00514,HCLM00514_02,HPOL00514_02,2019-12-15,2019-12-29,Hurricane,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,23200,31400,165,13,0,1,0,Withdrawn
CUS00514,HCLM00514_03,HPOL00514_03,2022-02-04,2022-02-04,Freeze,2828 NW 1st Ave,Miami-Dade,FL,33127,25.79715,-80.197564,43500,55000,199,9,1,1,1,Litigated and Adjudicated
CUS00515,HCLM00515_01,HPOL00515_01,2021-08-16,2021-08-17,Vandalism,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,4000,5700,212,9,0,0,0,Settled
CUS00515,HCLM00515_02,HPOL00515_02,2020-06-03,2020-06-17,Wind,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,28900,23900,126,10,0,0,0,Closed Without Payment
CUS00516,HCLM00516_01,HPOL00516_01,2020-06-20,2020-06-26,Freeze,1115 E Twiggs St,Hillsborough,FL,33602,27.951524,-82.459604,5900,7900,114,8,0,0,0,Partially Paid
CUS00517,HCLM00517_01,HPOL00517_01,2020-11-07,2020-11-16,Theft,4000 Headwaters Way,Orange,FL,32837,28.386144,-81.418598,20600,35600,102,8,1,0,0,Closed Without Payment
CUS00518,HCLM00518_01,HPOL00518_01,2021-10-19,2021-10-25,Wind,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,17700,22100,178,7,0,1,0,Withdrawn
CUS00519,HCLM00519_01,HPOL00519_01,2024-11-26,2024-12-04,Wind,901 W Chestnut St,Hillsborough,FL,33607,27.956886,-82.501454,57300,59900,195,9,0,0,0,Partially Paid
CUS00519,HCLM00519_02,HPOL00519_02,2022-05-03,2022-05-17,Water,901 W Chestnut St,Hillsborough,FL,33607,27.956886,-82.501454,23600,37800,28,5,0,0,1,Litigated and Adjudicated
CUS00520,HCLM00520_01,HPOL00520_01,2022-04-30,2022-05-01,Water,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,30000,42100,30,7,0,0,0,Settled
CUS00520,HCLM00520_02,HPOL00520_02,2019-01-26,2019-01-27,Water,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,47300,70300,22,5,0,0,0,Denied
CUS00521,HCLM00521_01,HPOL00521_01,2023-03-14,2023-03-14,Freeze,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,74800,81500,292,8,1,0,1,Litigated and Adjudicated
CUS00521,HCLM00521_02,HPOL00521_02,2021-10-29,2021-11-08,Fire,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,61100,56800,67,5,0,0,0,Partially Paid
CUS00521,HCLM00521_03,HPOL00521_03,2021-11-05,2021-11-09,Hurricane,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,77900,113600,79,11,0,1,0,Denied
CUS00521,HCLM00521_04,HPOL00521_04,2021-08-22,2021-08-31,Hurricane,6501 S Westshore Blvd,Hillsborough,FL,33616,27.869022,-82.523216,58300,73900,120,13,0,0,0,Closed Without Payment
CUS00522,HCLM00522_01,HPOL00522_01,2024-07-21,2024-07-29,Hurricane,2751 NW 84th St,Miami-Dade,FL,33147,25.858766,-80.24016,74400,83800,69,6,1,0,0,Closed Without Payment
CUS00522,HCLM00522_02,HPOL00522_02,2022-02-22,2022-02-28,Hurricane,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,58400,65900,206,8,0,0,0,Closed Without Payment
CUS00522,HCLM00522_03,HPOL00522_03,2022-02-20,2022-02-22,Hurricane,2751 NW 84th St,Miami-Dade,FL,33147,25.858766,-80.24016,24300,38800,45,12,0,1,0,Withdrawn
CUS00523,HCLM00523_01,HPOL00523_01,2020-06-16,2020-06-16,Theft,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,29500,43600,111,9,0,0,0,Settled
CUS00523,HCLM00523_02,HPOL00523_02,2024-01-16,2024-01-29,Fire,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,60100,104200,145,12,0,1,0,Partially Paid
CUS00523,HCLM00523_03,HPOL00523_03,2021-06-16,2021-06-29,Hail,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,52300,88600,155,3,0,1,0,Paid
CUS00524,HCLM00524_01,HPOL00524_01,2022-02-25,2022-02-25,Fire,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,64900,80600,47,9,0,0,0,Withdrawn
CUS00524,HCLM00524_02,HPOL00524_02,2024-05-15,2024-05-24,Hurricane,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,37000,57500,196,4,0,0,0,Denied
CUS00525,HCLM00525_01,HPOL00525_01,2024-12-18,2024-12-20,Hail,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,13600,19700,506,7,1,0,1,Litigated and Adjudicated
CUS00525,HCLM00525_02,HPOL00525_02,2020-04-10,2020-04-22,Hail,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,71000,109000,84,8,0,0,0,Denied
CUS00527,HCLM00527_01,HPOL00527_01,2019-05-01,2019-05-14,Wind,9931 W Flagler St,Miami-Dade,FL,33174,25.75642,-80.352414,39000,58100,170,6,0,1,0,Paid
CUS00528,HCLM00528_01,HPOL00528_01,2021-06-20,2021-07-04,Hurricane,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,10400,18200,168,7,0,1,0,Withdrawn
CUS00528,HCLM00528_02,HPOL00528_02,2017-07-08,2017-07-19,Wind,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,72100,103500,203,8,0,0,0,Partially Paid
CUS00528,HCLM00528_03,HPOL00528_03,2018-11-07,2018-11-14,Hurricane,230 NE 4th St,Miami-Dade,FL,33132,25.781976,-80.192572,68300,103300,223,4,1,0,1,Litigated and Adjudicated
CUS00529,HCLM00529_01,HPOL00529_01,2018-11-19,2018-11-21,Water,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,30600,39100,35,6,0,0,0,Settled
CUS00529,HCLM00529_02,HPOL00529_02,2018-05-27,2018-06-09,Theft,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,19300,27400,40,11,0,0,0,Denied
CUS00530,HCLM00530_01,HPOL00530_01,2020-02-08,2020-02-10,Freeze,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,21700,21100,128,13,1,1,1,Litigated and Adjudicated
CUS00530,HCLM00530_02,HPOL00530_02,2021-01-06,2021-01-14,Hail,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,41400,56200,23,9,1,1,0,Paid
CUS00530,HCLM00530_03,HPOL00530_03,2023-08-31,2023-09-08,Vandalism,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,78800,64000,143,7,0,0,0,Closed Without Payment
CUS00530,HCLM00530_04,HPOL00530_04,2023-03-12,2023-03-17,Theft,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,42100,55500,210,4,0,0,0,Settled
CUS00530,HCLM00530_05,HPOL00530_05,2020-12-01,2020-12-03,Fire,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,40000,32200,181,4,0,0,0,Paid
CUS00533,HCLM00533_01,HPOL00533_01,2025-03-04,2025-03-12,Vandalism,7511 Solstice Cir,Orange,FL,32821,28.411672,-81.46685,67100,89300,68,10,0,0,0,Paid
CUS00534,HCLM00534_01,HPOL00534_01,2022-06-05,2022-06-19,Lightning,180 NE 29th St,Miami-Dade,FL,33137,25.808606,-80.19234,20600,21200,104,10,0,1,0,Settled
CUS00535,HCLM00535_01,HPOL00535_01,2024-03-12,2024-03-15,Freeze,2828 NW 1st Ave,Miami-Dade,FL,33127,25.79715,-80.197564,73500,114500,145,13,0,0,0,Settled
CUS00535,HCLM00535_02,HPOL00535_02,2021-12-10,2021-12-24,Theft,109 W Fortune St,Hillsborough,FL,33602,27.947222,-82.458452,27100,43100,221,6,0,0,1,Litigated and Settled
CUS00535,HCLM00535_03,HPOL00535_03,2024-01-08,2024-01-20,Freeze,410 N Orange Ave,Orange,FL,32801,28.538032,-81.373544,14700,24900,229,7,0,0,0,Denied
CUS00538,HCLM00538_01,HPOL00538_01,2023-11-02,2023-11-13,Wind,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,34400,54500,217,6,0,0,0,Paid
CUS00538,HCLM00538_02,HPOL00538_02,2024-08-22,2024-08-23,Theft,5127 W Tyson Ave,Hillsborough,FL,33611,27.888982,-82.504054,5500,8700,132,12,0,0,0,Closed Without Payment
CUS00538,HCLM00538_03,HPOL00538_03,2023-03-26,2023-03-30,Fire,5127 W Tyson Ave,Hillsborough,FL,33611,27.888982,-82.504054,72300,128800,194,5,0,0,0,Partially Paid
CUS00538,HCLM00538_04,HPOL00538_04,2022-01-12,2022-01-21,Hail,5127 W Tyson Ave,Hillsborough,FL,33611,27.888982,-82.504054,38400,43700,285,13,0,0,1,Litigated and Settled
CUS00539,HCLM00539_01,HPOL00539_01,2021-07-11,2021-07-11,Hurricane,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,17100,13100,119,6,0,0,0,Denied
CUS00539,HCLM00539_02,HPOL00539_02,2021-02-24,2021-02-26,Hurricane,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,45000,61700,40,12,1,0,0,Settled
CUS00540,HCLM00540_01,HPOL00540_01,2024-05-04,2024-05-11,Vandalism,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,52200,83400,71,12,0,0,0,Paid
CUS00540,HCLM00540_02,HPOL00540_02,2021-03-26,2021-04-04,Fire,12112 Sugarloaf Key St,Hillsborough,FL,33626,28.058486,-82.624672,76400,117900,35,3,0,0,0,Settled
CUS00541,HCLM00541_01,HPOL00541_01,2021-06-07,2021-06-10,Wind,3219 S Orange Ave,Orange,FL,32806,28.517866,-81.366976,43800,33400,197,10,0,0,0,Paid
CUS00541,HCLM00541_02,HPOL00541_02,2024-05-18,2024-05-27,Wind,4000 Headwaters Way,Orange,FL,32837,28.386144,-81.418598,69000,113700,60,3,0,0,0,Partially Paid
CUS00542,HCLM00542_01,HPOL00542_01,2017-10-19,2017-10-25,Freeze,2751 NW 84th St,Miami-Dade,FL,33147,25.858766,-80.24016,42500,39500,138,7,0,1,0,Partially Paid
CUS00542,HCLM00542_02,HPOL00542_02,2019-06-02,2019-06-04,Water,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,78600,61800,86,7,0,0,0,Closed Without Payment
CUS00542,HCLM00542_03,HPOL00542_03,2019-06-25,2019-07-07,Vandalism,295 NE Ivanhoe Blvd,Orange,FL,32804,28.579332,-81.39362,4400,3600,214,12,0,0,0,Closed Without Payment
CUS00542,HCLM00542_04,HPOL00542_04,2018-07-06,2018-07-12,Water,2751 NW 84th St,Miami-Dade,FL,33147,25.858766,-80.24016,34100,34100,208,12,0,0,0,Withdrawn
CUS00543,HCLM00543_01,HPOL00543_01,2019-12-08,2019-12-20,Hail,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,71800,65900,42,9,0,1,0,Paid
CUS00543,HCLM00543_02,HPOL00543_02,2023-01-23,2023-02-05,Theft,218 NW 8th St,Miami-Dade,FL,33136,25.785132,-80.210772,76400,81100,70,6,0,0,0,Paid
CUS00544,HCLM00544_01,HPOL00544_01,2021-01-25,2021-02-08,Lightning,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,70500,85900,67,12,0,1,0,Denied
CUS00544,HCLM00544_02,HPOL00544_02,2021-12-16,2021-12-29,Fire,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,52400,50500,264,11,1,0,1,Litigated and Adjudicated
CUS00544,HCLM00544_03,HPOL00544_03,2021-08-09,2021-08-09,Hail,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,7700,8600,100,9,1,1,1,Litigated and Settled
CUS00544,HCLM00544_04,HPOL00544_04,2024-10-10,2024-10-17,Vandalism,6904 Ralston Pl Dr,Hillsborough,FL,33614,28.00581,-82.507956,26700,21100,209,9,1,0,0,Closed Without Payment
CUS00546,HCLM00546_01,HPOL00546_01,2018-12-06,2018-12-09,Freeze,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,31900,57000,178,6,1,1,0,Withdrawn
CUS00546,HCLM00546_02,HPOL00546_02,2021-11-26,2021-11-26,Vandalism,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,27400,41300,112,9,0,0,0,Partially Paid
CUS00547,HCLM00547_01,HPOL00547_01,2021-04-04,2021-04-04,Freeze,645 NW 1st St,Miami-Dade,FL,33128,25.768528,-80.198928,16300,23500,60,7,0,0,0,Paid
CUS00547,HCLM00547_02,HPOL00547_02,2021-06-09,2021-06-18,Freeze,2650 Dade Ave,Orange,FL,32804,28.583628,-81.389606,76400,90600,201,5,0,0,0,Settled
CUS00547,HCLM00547_03,HPOL00547_03,2023-06-02,2023-06-13,Fire,645 NW 1st St,Miami-Dade,FL,33128,25.768528,-80.198928,27900,20600,145,3,0,1,0,Denied
CUS00549,HCLM00549_01,HPOL00549_01,2023-04-29,2023-05-01,Theft,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,15500,17600,126,6,0,1,0,Withdrawn
CUS00549,HCLM00549_02,HPOL00549_02,2021-12-11,2021-12-15,Theft,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,53900,53100,195,10,1,1,0,Partially Paid
CUS00549,HCLM00549_03,HPOL00549_03,2021-07-21,2021-07-31,Wind,101 Lake Ave,Orange,FL,32801,28.539466,-81.369524,37400,44700,122,5,0,0,0,Paid
CUS00550,HCLM00550_01,HPOL00550_01,2018-05-08,2018-05-10,Hurricane,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,31500,48500,189,10,0,0,0,Denied
CUS00550,HCLM00550_02,HPOL00550_02,2021-10-21,2021-10-21,Wind,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,65400,105600,165,4,0,0,0,Withdrawn
CUS00551,HCLM00551_01,HPOL00551_01,2020-01-03,2020-01-10,Water,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,13400,16200,170,3,0,0,0,Withdrawn
CUS00551,HCLM00551_02,HPOL00551_02,2022-10-17,2022-10-21,Wind,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,54100,91200,153,10,0,0,0,Denied
CUS00551,HCLM00551_03,HPOL00551_03,2022-02-06,2022-02-13,Wind,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,76200,129900,160,5,0,0,1,Litigated and Settled
CUS00552,HCLM00552_01,HPOL00552_01,2020-08-05,2020-08-18,Fire,1011 E Cumberland Ave,Hillsborough,FL,33602,27.948032,-82.463042,14700,16000,136,10,0,1,0,Withdrawn
CUS00552,HCLM00552_02,HPOL00552_02,2020-06-14,2020-06-26,Vandalism,12112 Sugarloaf Key St,Hillsborough,FL,33626,28.058486,-82.624672,18900,30600,35,11,0,0,0,Partially Paid
CUS00553,HCLM00553_01,HPOL00553_01,2023-01-11,2023-01-15,Theft,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,40500,42500,193,13,0,0,0,Closed Without Payment
CUS00553,HCLM00553_02,HPOL00553_02,2020-10-19,2020-10-28,Fire,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,51300,57600,228,12,0,0,0,Partially Paid
CUS00553,HCLM00553_03,HPOL00553_03,2019-11-06,2019-11-17,Theft,55 NE 2nd St,Miami-Dade,FL,33132,25.784184,-80.187508,67900,102100,148,10,0,0,0,Denied
CUS00553,HCLM00553_04,HPOL00553_04,2020-04-28,2020-04-28,Freeze,1000 NW 7th St,Miami-Dade,FL,33136,25.78563,-80.201058,20900,33600,180,9,0,0,0,Denied
CUS00555,HCLM00555_01,HPOL00555_01,2023-12-22,2024-01-01,Fire,4000 Headwaters Way,Orange,FL,32837,28.386144,-81.418598,57900,90900,128,12,0,0,0,Withdrawn
CUS00555,HCLM00555_02,HPOL00555_02,2020-02-28,2020-03-02,Theft,4000 Headwaters Way,Orange,FL,32837,28.386144,-81.418598,44700,80200,131,10,0,0,0,Paid
CUS00555,HCLM00555_03,HPOL00555_03,2023-01-29,2023-01-30,Theft,4000 Headwaters Way,Orange,FL,32837,28.386144,-81.418598,62100,68000,59,3,0,0,0,Denied
CUS00556,HCLM00556_01,HPOL00556_01,2021-07-16,2021-07-24,Wind,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,16700,26200,199,3,0,1,0,Closed Without Payment
CUS00556,HCLM00556_02,HPOL00556_02,2020-06-12,2020-06-20,Wind,9567 Sunbelt St,Hillsborough,FL,33635,28.022792,-82.61563,52100,63100,147,8,0,0,0,Denied
CUS00556,HCLM00556_03,HPOL00556_03,2021-01-10,2021-01-14,Hail,9200 Randal Park Blvd,Orange,FL,32832,28.412212,-81.243592,71900,77500,62,11,1,0,1,Litigated and Adjudicated
CUS00557,HCLM00557_01,HPOL00557_01,2024-11-20,2024-12-03,Hail,710 NE 1st Ave,Miami-Dade,FL,33132,25.783848,-80.189314,59700,46900,92,4,0,1,0,Partially Paid
CUS00557,HCLM00557_02,HPOL00557_02,2024-03-08,2024-03-12,Vandalism,3131 NE 1st Ave,Miami-Dade,FL,33137,25.807112,-80.193906,36200,37000,137,3,0,0,0,Paid
CUS00557,HCLM00557_03,HPOL00557_03,2022-04-01,2022-04-04,Water,12112 Sugarloaf Key St,Hillsborough,FL,33626,28.058486,-82.624672,63600,112000,170,7,0,0,0,Withdrawn
CUS00558,HCLM00558_01,HPOL00558_01,2021-07-06,2021-07-09,Theft,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,15000,26300,31,3,1,0,0,Withdrawn
CUS00558,HCLM00558_02,HPOL00558_02,2021-12-11,2021-12-20,Freeze,2828 NW 1st Ave,Miami-Dade,FL,33127,25.79715,-80.197564,24400,29600,122,5,0,0,0,Partially Paid
CUS00558,HCLM00558_03,HPOL00558_03,2022-07-28,2022-08-07,Theft,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,17200,21900,142,5,0,0,0,Settled
CUS00558,HCLM00558_04,HPOL00558_04,2021-12-13,2021-12-26,Lightning,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,54500,93600,42,7,0,0,0,Settled
CUS00558,HCLM00558_05,HPOL00558_05,2019-10-10,2019-10-11,Water,300 W Tyler St,Hillsborough,FL,33602,27.948668,-82.456928,69100,72200,101,11,0,0,0,Closed Without Payment
CUS00559,HCLM00559_01,HPOL00559_01,2021-01-05,2021-01-10,Wind,901 W Chestnut St,Hillsborough,FL,33607,27.956886,-82.501454,50400,61400,216,7,1,1,0,Paid
CUS00559,HCLM00559_02,HPOL00559_02,2024-04-28,2024-05-05,Wind,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,77700,108900,228,10,0,1,0,Partially Paid
CUS00559,HCLM00559_03,HPOL00559_03,2023-03-29,2023-03-31,Fire,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,17200,14900,107,5,1,1,0,Withdrawn
CUS00559,HCLM00559_04,HPOL00559_04,2020-03-01,2020-03-13,Water,6970 SW 40th St,Miami-Dade,FL,33155,25.7421,-80.313298,77500,96400,110,5,1,0,0,Partially Paid
CUS00560,HCLM00560_01,HPOL00560_01,2020-06-16,2020-06-17,Hurricane,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,74900,78500,32,10,0,0,0,Partially Paid
CUS00560,HCLM00560_02,HPOL00560_02,2023-08-11,2023-08-11,Water,355 N Rosalind Ave,Orange,FL,32801,28.545514,-81.378134,17900,22300,129,7,0,0,0,Withdrawn
CUS00562,HCLM00562_01,HPOL00562_01,2021-07-31,2021-08-08,Vandalism,733 Main Ln,Orange,FL,32801,28.546738,-81.375962,8900,7200,160,8,1,1,0,Partially Paid
CUS00562,HCLM00562_02,HPOL00562_02,2021-11-29,2021-12-11,Hail,9505 Axis Way,Orange,FL,32837,28.396944,-81.417614,30100,45500,63,3,0,1,0,Denied
